;tweet;retweet;favoritos;id;data
378;"Veja mais um Programa Eleitoral Gratuito de TV de @itamarfranco, na seção ""Programa de TV"" do site www.itamar2010.com.br";4;0;21968192498;2010-08-24 03:05:59
379;@itamarfranco em gravação do Programa Eleitoral Gratuito de TV http://twitpic.com/2hk4yz;2;1;21940386315;2010-08-23 20:23:10
380;Ouça o novo Programa Eleitoral Gratuito de Rádio de @itamarfranco  http://bit.ly/d9JycT;2;0;21927442515;2010-08-23 16:46:24
381;Veja as atualizações do site d Itamar Franco http://bit.ly/c3jdQo e toda a cobertura fotográfica da campanha no Flickr http://migre.me/16NKS;4;0;21914584626;2010-08-23 13:38:58
382;Atenção! Para as redes sociais oficiais d Itamar Franco: Facebook http://migre.me/16NJn e Orkut http://migre.me/16NIZ;2;0;21914319458;2010-08-23 13:35:17
383;Itamar Franco inaugura comitê do PPS em Ribeirão das Neves http://bit.ly/bnFSxS;4;0;21860126475;2010-08-22 21:35:14
384;@valerialugon Itamar acabou com 30 anos de inflação e fez  os genéricos. Em MG retomou a Cemig p/ os mineiros. Veja http://bit.ly/dD46Jm;1;0;21841133744;2010-08-22 16:17:48
385;@valerialugon Itamar acabou com 30 anos de inflação e fez  os genéricos. Em MG retomou a Cemig p/ os mineiros. Veja http://bit.ly/dD46Jm;1;0;21841133744;2010-08-22 16:17:48
386;"Paulo Vale, pres do PPS, em Neves, lê texto d Willian Davis ""Caráter e Reputação"", q reflete o q é Itamar http://twitpic.com/2h77ai";4;0;21836008694;2010-08-22 15:05:11
387;Agora Itamar Franco se reúne com lideranças políticas e populares no comitê da dep estadual @glaucia_brandao http://twitpic.com/2h72jf;1;0;21834919355;2010-08-22 14:50:22
388;RT @Tom_brazil: Vote no Itamar para o Senado o melhor presidente que o Brasil já teve @itamarfranco;3;0;21832702076;2010-08-22 14:18:43
389;Itamar Franco acaba de inaugurar o comitê da dep estadual @glaucia_brandao #senador234 http://twitpic.com/2h6sj9;2;0;21832642138;2010-08-22 14:17:50
390;@Tom_brazil @giancarllo @osvaldoacastro @samuelpps @RodrigoCastro45 @Sandra_Campos_ Moços e moças agradeço o apoio de vcs nessa campanha!;2;0;21831021766;2010-08-22 13:53:28
391;Itamar Franco já está na praça central de Ribeirão das Neves onde é recebido com carinho pela população http://twitpic.com/2h6jf5;1;0;21830716658;2010-08-22 13:48:35
392;"""Ribeirão das Neves recebe de coração o futuro senador @itamarfranco"" na manhã deste domingo http://twitpic.com/2h6err";1;0;21829763884;2010-08-22 13:33:06
393;Daqui a pouco Itamar estará em Ribeirão das Neves p/ inauguração do Comitê de campanha.  R Antônio Miguel Cerqueira Neto, 328, São Pedro.;3;0;21826673761;2010-08-22 12:37:58
394;@itamarfranco, @aecioneves e @prof_anastasia foram recebidos por centenas de pessoas em PN e Ubá. Veja matéria no site http://ow.ly/2sTJR;0;0;21777965313;2010-08-21 21:16:48
395;Itamar está em Ipatinga onde recebe apoio de 40 empresários, que comemoram o sucesso do Cartão de Todos, iniciado no governo Itamar;3;0;21775298637;2010-08-21 20:26:11
396;RT @adriano_45 Depois d Aecio e Anastasia foi a vez do futuro senador @itamarfranco conhecer material @jovensdeminas http://yfrog.com/ephxrj;0;0;21699880110;2010-08-20 22:26:07
397;Aécio, Anastasia e @itamarfranco visitaram, na tarde de hoje, Ubá e seguiram em carreata pelo centro da cidade  http://twitpic.com/2gl1gy;1;1;21698044338;2010-08-20 21:56:55
398;Na tarde de hoje, Aécio Neves, @prof_anastasia e @itamarfranco foram recebidos na cidade de Ubá por centenas de pe http://twitpic.com/2gl03i;4;1;21697752571;2010-08-20 21:52:09
399;"Assista ao Programa Eleitoral Gratuito de TV, de hoje, na seção ""Programa de TV"", no site do @itamarfranco http://bit.ly/c3jdQo";0;1;21692614725;2010-08-20 20:28:35
400;Escute agora o Programa Eleitoral Gratuito de rádio do candidato @itamarfranco de hoje http://migre.me/16jab #senador234;1;1;21691702733;2010-08-20 20:13:01
401;@itamarfranco ao lado de @prof_anastasia em entrevista coletiva na cidade de Ponte Nova http://twitpic.com/2gk4cl;0;0;21690896958;2010-08-20 19:59:20
402;Itamar Franco,Aécio Neves e Anastasia já estão em Ponte Nova para carreata no centro da cidade. #senador234;1;1;21689947524;2010-08-20 19:42:48
403;Itamar Franco, Aécio Neves e Anastasia já estão em Ubá para carreata e caminhada pela cidade mineira.;1;1;21686768373;2010-08-20 18:48:01
404;"""Itamar Franco é exemplo de vida limpa"", diz pref de Esmeraldas, Flávio Leroy. Confira a matéria em nosso site http://bit.ly/cYe0r9";3;0;21632024678;2010-08-20 03:17:01
405;@giovanicota @joaodub0c @sosmoralidade @osvaldoacastro @MrHnp @AlessandroFomm Conto com o apoio de todos vocês nessa campanha #senador234;3;0;21624647442;2010-08-20 01:27:21
406;@CaratingaRT @margarethmaia @joaopaulom @Aliine_DM  @a_torrecillas @LuziaFerreira23 Obrigado pelo apoio. Vamos em frente! #senador234;1;1;21624467989;2010-08-20 01:24:37
407;@Elder_Oliva @Flavio_h @Itamarmontalvao @Tom_brazil  Agradeço aos companheiros pelo apoio que tenho tido nessa campanha rumo ao senado;0;0;21624111866;2010-08-20 01:19:16
408;A campanha de @itamarfranco está percorrendo por Minas. Amanhã, às 16h, eu, Aécio e Anastasia participaremos de carreata em Ponte Nova/MG;2;0;21623812343;2010-08-20 01:14:43
409;"""@Itamarfranco é o alicerce de tudo de bom que aconteceu no país"", diz prefeito de Esmeraldas em reunião http://twitpic.com/2g9qxa";3;1;21608215097;2010-08-19 21:13:54
410;Em Esmeraldas, encontro com as crianças e lembro da nossa responsabilidade com o futuro http://twitpic.com/2g9hl2;0;1;21606043046;2010-08-19 20:37:46
411;Após passeio pelas ruas de Esmeraldas, parada para o cafézinho http://twitpic.com/2g9di5;1;1;21605171880;2010-08-19 20:22:49
412;@Itamarfranco caminha pelas ruas de Esmeraldas na companhia de apoiadores e lideranças políticas http://twitpic.com/2g98u4;1;0;21604170384;2010-08-19 20:05:18
413;Em Esmeraldas, @itamarfranco é recebido pelo prefeito da cidade Flávio Leroy, onde inaugura o comitê de campanha http://twitpic.com/2g979t;1;0;21603830029;2010-08-19 19:59:33
414;RT @avancaminas: @itamarfranco Vamos juntos por MG e pelo Brasil! Aécio 456, Itamar 234 Anastasia e Serra 45. Dê RT e participe da nossa ...;6;0;21582862596;2010-08-19 14:46:27
415;Atenção eleitores de Esmeralda! @itamarfranco estará hoje, às 16h, na Praça Central p/ inauguração do comitê eleitoral #senador234;2;1;21582230408;2010-08-19 14:38:17
416;@itamarfranco se encontra com populares na cidade mineira de Caratinga ao lado de @prof_anastasia e @aecioneves http://twitpic.com/2fyiol;5;0;21513419189;2010-08-18 19:15:01
417;"Assista ao 1º Programa Eleitoral Gratuito de TV, na seção ""Programa de TV"", no site do @itamarfranco http://bit.ly/c3jdQo";1;2;21510977264;2010-08-18 18:33:08
418;Ouça o Primeiro Programa Eleitoral Gratuito de rádio de @itamarfranco #senador234 http://migre.me/15HH7;2;2;21507645856;2010-08-18 17:38:29
419;"Itamar diz que é preciso ""libertar o Senado"" http://migre.me/15CQe via @portaluai";3;1;21488904271;2010-08-18 13:10:59
420;Participe da carreata e caminhada pela cidade de Caratinga, amanhã, às 13h, com @itamarfranco, @aecioneves e @prof_anastasia;0;1;21433897263;2010-08-17 21:19:45
421;Pesquisa é conhecer o coração das pessoas. O resto é só numero. #SenadordoBrasil;8;0;21351107086;2010-08-16 22:41:49
422;No Mercado Central, @aecioneves e @prof_anastasia dizem estar honrados por fazer parte da campanha de @itamarfranco http://migre.me/14Mmx;2;0;21171352325;2010-08-14 18:59:46
423;RT @joaopaulom Aécio Neves, @itamarfranco e #Anastasia gerando um verdadeiro tsunami de mineiridade no Mercadão de BH. Somos Minas Gerais!;3;0;21156895797;2010-08-14 15:17:26
424;Itamar, @aecioneves e @prof_anastasia brindam com café em um dos pontos mais tradicionais de BH http://twitpic.com/2eo50y;2;0;21154142304;2010-08-14 14:39:39
425;Parada obrigatória: Itamar, @aecioneves e @prof_anastasia passam na barraca das frutas no Mercado Central http://twitpic.com/2enzuj;0;0;21153062301;2010-08-14 14:24:04
426;Como bons mineiros, Itamar e @Aecioneves comem queijo e conversam com os amigos no Mercado Central http://twitpic.com/2ensuz;2;0;21151591168;2010-08-14 14:02:17
427;No Mercado Central, Itamar recebe o carinho da população http://twitpic.com/2enpdg;3;0;21150848440;2010-08-14 13:51:08
428;Itamar Franco chega ao Mercado Central de BH, é recebido com festa e reencontra com velhos amigos http://twitpic.com/2en6no;2;0;21147148091;2010-08-14 12:49:17
429;Amanhã, às 9h30, Itamar, @prof_anastasia e @aecioneves estarão num dos pontos mais tradicionais de BH, o Mercado Central. Esperamos vocês!;1;1;21104465948;2010-08-13 23:32:07
430;Acabei de votar no @tvoto para Senador 1. Vote você também http://migre.me/14DWN #tvoto;1;1;21103985602;2010-08-13 23:24:23
431;Vote Itamar Senador 234 aqui também http://ow.ly/2pt6y;1;0;21103784078;2010-08-13 23:21:06
432;Recebo o carinho da populacão de Pouso Alegre e Alfenas e anoto: precisamos cuidar melhor da cafeicultura e das pessoas que trabalham nela;1;0;21102160875;2010-08-13 22:54:36
433;Itamar Franco tbm está no Orkut entre em http://migre.me/14zAo e se torne amigo do candidato ao senado #Itamar234;3;0;21087245374;2010-08-13 18:50:36
434;Aproveitem para seguir as novidades da campanha de Itamar Franco no Facebook http://www.facebook.com/itamarfranco;2;0;21086989370;2010-08-13 18:46:23
435;Acessem o site do Itamar Franco. Estamos com novo visual! www.itamar2010.com.br;2;0;21086821933;2010-08-13 18:43:40
436;Itamar estará hoje às 13h em Pouso Alegre e às 15h em Alfenas para participar de carreata e caminhada pelo centro das duas cidades;2;0;21067281953;2010-08-13 14:17:02
437;Fico lisonjeado por suas palavras @andrekumaira;1;0;21063851814;2010-08-13 13:31:11
438;"RT @BOVAP: Maiores altas: @itamarfranco +54,54 a UVP 68,00; @celsorussomanno +27,77% a UVP 229,99; @SoninhaFrancine +14,03 a UVP 65,00.";5;0;21061833635;2010-08-13 13:01:43
439;Obrigado, @crisdomorro pelo apoio. Estamos juntos em prol da melhoria de vida da população das vilas e aglomerados de MG.;0;0;21012973549;2010-08-12 23:01:14
440;RT @crisdomorro: Itamar franco será o mais bem votado nas favelas mineiras;3;0;21012682022;2010-08-12 22:56:52
441;Lealdade, responsabilidade, ética, respeito às pessoas: esses são os valores d Minas q vamos levar p/ o Senado com Aécio #senadordoBrasil;3;1;20999061301;2010-08-12 19:15:40
442;@joaopaulom @voluntarios45MG @pps23 @giovanicota @Tatineiva @soutotostes Obrigado queridos seguidores pelo apoio na campanha p/ Senador;3;0;20998698029;2010-08-12 19:09:40
443;Discussão personalista sobre o #PlanoReal não interessa ao país. Interessa é fazer as reformas tributária e fiscal por mais #JustiçaSocial;7;0;20997196151;2010-08-12 18:44:52
444;RT @pps23: Em Minas Gerais, universitários se engajam na campanha de @itamarfranco ao Senado. http://migre.me/14gmU;5;0;20992067336;2010-08-12 17:22:48
445;@MiriamLeitaoCom: “A grande vitória contra a inflação foi conquistada no governo Itamar Franco” http://bit.ly/bl1hTi;4;0;20987105500;2010-08-12 16:12:51
446;"RT @BOVAP: Maiores altas: @anajuliapt13 +18,81% a UVP 12,00; @dilmabr +8,1% a UVP 200,00; @itamarfranco +7,31% a UVP 44,00.";2;0;20971805412;2010-08-12 12:40:51
447;Assista ao vídeo em que Itamar agradece o apoio do povo de Teófilo Otoni http://ow.ly/2op0L;3;0;20929629727;2010-08-12 00:25:03
448;Pesquisa CNT/Sensus: Aécio Neves 75,7% e Itamar Franco 44,5% http://ow.ly/2onAI;3;0;20923992353;2010-08-11 22:59:22
449;Hoje é dia de valorizar o jovem e pensar o futuro e a justiça do Brasil Parabéns aos estudantes e advogados. #DiadoEstudante #DiadoAdvogado;2;0;20923701629;2010-08-11 22:54:43
450;Chegamos a 1.300 seguidores. Obrigado a todos por nos apoiar. Abraço! Eq. Itamar;0;1;20916365864;2010-08-11 21:03:18
451;Teófilo Otoni faz grande festa para receber Itamar, @aecioneves e @prof_anastasia http://ow.ly/2okUd;0;1;20916274141;2010-08-11 21:01:51
452;Na Pça Tiradentes, Itamar Franco, ao lado de Aécio Cunha, pai de Aécio Neves, agradeceu o apoio do povo.     http://twitpic.com/2dsccn;1;1;20914203890;2010-08-11 20:28:43
453;Itamar Franco, @aecioneves e @prof_anastasia recebem camisa personalizada do América de Teófilo Otoni.  http://twitpic.com/2dsav8;2;1;20913833150;2010-08-11 20:22:39
454;Itamar Franco, Aécio Neves e @prof_anastasia passam em carreata pelas ruas de Teófilo Otoni.  http://twitpic.com/2drp01;4;1;20908737189;2010-08-11 19:01:20
455;RT @ThiagoNagib: O @itamarfranco é recebido em Teófilo Otoni pela prefeita Maria Jose.  #turmadochapeu http://twitpic.com/2draaz;1;0;20905780474;2010-08-11 18:12:35
456;Hoje, às 15h, eu, Aécio Neves e @prof_anastasia, estaremos no Vale do Mucuri, numa visita à cidade de Teófilo Otoni. Nos encontramos lá.;1;0;20895156844;2010-08-11 15:38:56
457;"RT @BOVAP: Maiores altas: @itamarfranco +66,66% a UVP 50,00; @joseserra_ +18,18% a UVP 260,00; @SoninhaFrancine +9,58% a UVP 80,00.";5;0;20830439547;2010-08-10 22:19:12
458;Em Varginha, Itamar confia o famoso topete ao mais tradicional cabeleireiro da cidade http://twitpic.com/2diag3;2;0;20829641686;2010-08-10 22:07:26
459;Siga o perfil de Itamar Franco no Facebook http://bit.ly/cuno8Y;4;2;20828694850;2010-08-10 21:53:27
460;Eleger Itamar Franco e Aécio Neves e @prof_anastasia é prioridade para a Coligação Somos Minas Gerais, diz Anastasia http://bit.ly/bp4eII;4;1;20826036454;2010-08-10 21:15:27
461;Entre no site http://www.itamar2010.com.br/ e veja as fotos tiradas durante as viagens em campanha de Itamar Franco Senador 234;0;1;20814098364;2010-08-10 18:05:25
462;Itamar Franco estará em Varginha, às 11h, para entrevista na afiliada da TV Globo no Sul de Minas.;4;0;20792069015;2010-08-10 12:52:38
463;Coloque a marca da campanha de Itamar Franco Senador 234 em sua foto do twitter http://bit.ly/dztEfB;1;0;20791253794;2010-08-10 12:39:15
464;"Triângulo Mineiro festeja a passagem dos candidatos da Coligação ""Somos Minas Gerais"" http://ow.ly/2neaY";1;0;20741419163;2010-08-09 22:21:26
465;RT @ gabrielazevedo @aecioneves, @odelmoleao, @prof_anastasia, @albertopcoelho_ e @itamarfranco em Uberlândia. http://migre.me/13wzh;0;0;20740885150;2010-08-09 22:11:41
466;Itamar Franco, Aécio Neves e Anastasia isso sim é que é Triângulo Mineiro http://twitpic.com/2d7e0l;4;1;20736654032;2010-08-09 21:00:54
467;@Anacosmeticos Seu apoio, mesmo que longe de Minas, me deixa muito emocionado. Obrigado por me ajudar nessa caminhada.;1;0;20736124236;2010-08-09 20:51:53
468;Itamar Franco é recebido com carinho nas ruas de Uberlândia http://twitpic.com/2d78o6;3;1;20735405901;2010-08-09 20:39:33
469;Alegria total por estar entre o povo de Uberlândia. http://twitpic.com/2d75gn;0;0;20734671424;2010-08-09 20:27:03
470;Itamar Franco @prof_anastasia e Aécio Neves seguem em carreata pelo centro de Uberlândia http://twitpic.com/2d72ah;1;0;20733944510;2010-08-09 20:14:16
471;Itamar Franco @prof_anastasia e Aécio Neves já estão em Uberlândia onde são recebidos por centenas de pessoas.;0;1;20732532069;2010-08-09 19:49:37
472;@joaopaulom @BenitoSalomao @DepMarcosMontes Obrigado pelo apoio nessa caminhada rumo ao senado.;0;0;20732386919;2010-08-09 19:47:04
473;Itamar Franco retomou o controle da Cemig para Minas Gerais http://bit.ly/dzyv5l;5;0;20731983671;2010-08-09 19:40:05
474;Faça parte da campanha de Itamar Franco Senador 234 http://twibbon.com/join/Itamar-Franco-Senador-234;1;1;20729844962;2010-08-09 19:02:28
475;Depois de uma parada no café e discurso de Aécio Neves os candidatos estão a caminho de Uberlândia http://twitpic.com/2d6cmz;0;1;20728164297;2010-08-09 18:32:23
476;Os 3 candidatos tomam um cafezinho em Uberaba durante parada no café central da cidade http://twitpic.com/2d68y0;0;1;20727359734;2010-08-09 18:18:11
477;Itamar @prof_anastasia e Aécio são recebidos por lideranças e populares em Uberaba. E seguem em caravana p/ caminhada pelo calçadão central;1;0;20726367009;2010-08-09 18:01:09
478;Agradeço muito seu voto de confiança em mim @genovevabrasil. Espero ser merecedor de seu apoio nessa caminhada ao senado.;0;0;20714685649;2010-08-09 15:05:11
479;"RT @BOVAP: Maiores altas: @itamarfranco +50,75% a UVP 30,00; @silva_marina +4,76% a UVP 110,00; @CiroFGomes +4,54% a UVP 23,00.";3;0;20707555428;2010-08-09 13:25:47
480;Estaremos hoje, às 14h, em Uberaba para carreata na Av. Santos Dumont, seguindo em caminhada pela R. Artur Machado. Esperamos vocês.;1;0;20705725609;2010-08-09 12:58:21
481;Acesse o site http://bit.ly/as1YWo e assista a msg de boas vindas q Itamar Franco deixou p/ os internautas http://ow.ly/2mRS0;4;0;20703641844;2010-08-09 12:24:39
482;Parabéns aos pais policiais-militares que põem a vida em risco atuando na  proteção dos direitos e liberdades fundamentais dos cidadãos;1;0;20625654988;2010-08-08 12:40:00
483;No Dia dos Pais, minha homenagem àqueles que, pelo exemplo de trabalho e honestidade, nos ajudam a fazer o Brasil melhor.;2;0;20625479614;2010-08-08 12:36:20
484;Populares reconhecem honestidade de Itamar Franco. Moderno é ser honesto. http://bit.ly/cVKvUr;9;0;20579418526;2010-08-07 21:33:57
485;Ações de Itamar Franco foram decisivas no combate à fome, segundo Dom Mauro Morelli http://ow.ly/2msWG;5;0;20578624350;2010-08-07 21:17:33
486;Acessem o nosso canal do @youtube e assistam aos vídeos da caminhada rumo ao senado http://bit.ly/95NZRL;3;1;20500233275;2010-08-06 21:33:58
487;"""Eu me orgulho em ter ao meu lado um homem de tamanha honra na política como Itamar Franco"", diz Aécio Neves em Ma http://twitpic.com/2c7i7i";2;1;20497590988;2010-08-06 20:46:39
488;RT @RodrigoCastro45: Agora, há pouco, caminhada em Mariana (MG), que se orgulhou em receber @ItamarFranco, @Prof_Anastasia e @AecioNeves;2;1;20497152291;2010-08-06 20:38:55
489;RT @isadorasabino: @itamarfranco visita Grupo Universitário de BH http://twitpic.com/2c70fj;2;0;20494272779;2010-08-06 19:47:44
490;Baixa audiência do debate dos presidenciáveis mostra desinteresse p/ política. Vamos lutar por candidaturas avulsas e #jovensnapolitica;7;0;20493741792;2010-08-06 19:38:35
491;Itamar Franco e Aécio Neves já estão em Mariana para a caminhada com a população pelo centro histórico da cidade. http://twitpic.com/2c6sds;2;1;20492473560;2010-08-06 19:16:48
492;Ouro Preto já está preparada para a chegada de Itamar Franco nos próximos minutos. http://twitpic.com/2c5wex;3;1;20485608149;2010-08-06 17:25:07
493;Itamar já está a caminho de Ouro Preto para caminhada pelo centro histórico, Café da Garapinha e Largo da Alegria, às 14hs.;4;0;20477577398;2010-08-06 15:30:12
494;Rodeado por jovens engajados na política, Itamar Franco, participa de café da manhã no PPS. http://twitpic.com/2c3vrh;3;0;20468199157;2010-08-06 13:24:29
495;Itamar tem agenda agitada hj em MG. Após café com Jovens do PPS, ele  participa de caminhadas às 14h em Ouro Preto e às 16h em Mariana;3;0;20465406741;2010-08-06 12:44:28
496;Nesta sexta-feira, Itamar Franco participa de café da manhã com Jovens do PPS, às 9h30, na rua Piauí 1.447, em Belo Horizonte. #agenda;3;1;20414764549;2010-08-05 20:34:10
497;Itamar Franco em gravação para Propaganda Eleitoral de TV. http://twitpic.com/2bvyjr;1;0;20407950096;2010-08-05 18:33:41
498;@Enidrocha @alexistepanenko @Japiassu @SomosMG @IcaroDemetrios @Elder_Oliva Agradeço a todos pelo apoio nessa caminhada.;2;0;20392105466;2010-08-05 14:33:51
499;Ouça o jingle da nossa campanha e baixe como toque de celular. Acesse em http://ow.ly/2lqD1;4;0;20388605313;2010-08-05 13:42:12
500;Itamar Franco está gravando o programa eleitoral de rádio com Acir Antão. http://twitpic.com/2bkbnx;2;0;20314743553;2010-08-04 16:02:43
501;Itamar Franco grava, neste momento, o programa eleitoral de TV. http://twitpic.com/2bk3vk;2;0;20312843503;2010-08-04 15:34:53
502;Emocionado recebo em MOC homenagem da Pastoral da Criança p/ combate à fome. Lembro de Betinho e D. Mauro Morelli http://twitpic.com/2bbyex;5;1;20247586900;2010-08-03 20:20:37
503;Eu apoiei a seleção na Copa de 94. E apoio q a abertura da Copa de 2014 seja em Belo Horizonte #abreacopamineirao http://twitpic.com/2bayhp;27;0;20239496555;2010-08-03 17:59:52
504;MOC aclama Itamar, Aécio e Anastasia no maior evento da campanha Mais de 80 prefeitos e 500 lideranças declaram apoio. Povo festeja nas ruas;4;0;20239224185;2010-08-03 17:55:04
505;RT @mjulia_n: Carreata com Itamar Franco, Aécio Neves e Antônio Anastasia passando aqui em frente. Fogos, sons e buzinas. Muitas buzinas.;1;0;20238391268;2010-08-03 17:40:55
506;Itamar Franco é recebido por lideranças em Montes Claros e segue para carreata no centro da cidade.  http://twitpic.com/2baoy9;2;0;20237318954;2010-08-03 17:23:25
507;@SylMenicucci Agradeço pelo seu apoio em minha campanha e espero continuar a merecer o seu respeito. Vamos juntos!;0;0;20226811078;2010-08-03 14:45:36
508;Itamar Franco já está no aeroporto de MOC de onde segue p/ o centro p/ a caminhada com Aécio Neves e Anastasia http://twitpic.com/2b97tx;8;0;20224705395;2010-08-03 14:15:14
509;Atingimos a marca de mil seguidores. Vamos em frente com toda vitalidade. A campanha esta só começando. Obrigado a todos. Equipe Itamar.;2;1;20169162299;2010-08-02 21:34:30
510;Em Juiz de Fora, sinto a força do povo. Um por todos, todos por um, assim seremos nós. http://twitpic.com/2b29ey;4;1;20168686867;2010-08-02 21:26:06
511;Portal Exame fala da nossa campanha na internet http://ow.ly/2jZsT;2;0;20166714675;2010-08-02 20:50:29
512;Itamar Franco reencontra amigos em Juiz de Fora e participa de carreata com Aécio Neves e Anastasia. http://twitpic.com/2b1lj8;6;0;20163403882;2010-08-02 19:50:49
513;Itamar Franco pôs fim a quase três décadas de hiperinflação http://ow.ly/2jV7C #planoreal;5;0;20158733032;2010-08-02 18:29:23
514;Reencontro com amigos queridos, hoje, às 16h, no Pró-Música, em Juiz de Fora. Espero você.;3;0;20155919929;2010-08-02 17:41:53
515;RT @Dandan_Itu_SWU: @itamarfranco Presidente Itamar, essa reforma fiscal deve ser pra ontem, vamos recolocar o Brasil no lugar, e ajudar ...;3;0;20059747913;2010-08-01 12:45:39
516;Em Santos Dumont, com 36 prefeitos da Zona Mata vejo a dificuldade deles para gerir suas cidades. Precisamos de uma reforma fiscal urgente.;2;0;20027347406;2010-08-01 00:11:39
517;Com Serra hj reafirmamos q caminharemos movidos pela ética, responsabilidade e respeito, os valores de Minas #SenadordoBrasil;9;0;19954248637;2010-07-31 01:18:27
518;No Senado, o que vai caber a Aécio e a mim não é nos satisfazermos com o que fomos. É cuidar do que devemos ser.IF. #SenadordoBrasil;3;0;19920334801;2010-07-30 16:03:09
519;Vox Populi aponta Aécio e Itamar como vencedores ao Senado http://bit.ly/aZHHvr;9;1;19907929691;2010-07-30 13:02:28
520;Acesse o site oficial de Itamar Franco e fique por dentro das últimas notícias do candidato. http://bit.ly/c3jdQo;4;0;19907437961;2010-07-30 12:54:10
521;“Aécio diz que seu projeto requer Anastasia e Itamar”. Aécio está certo: Minas sempre funcionou unida http://bit.ly/djlEhC #senadordoBrasil;8;0;19867917944;2010-07-30 00:34:30
522;@BlogdoBigus Vc está certo. Honestidade é o mínimo. E pode apostar q continuarei a defender as posições de MG com coerência como sempre fiz!;3;0;19830096544;2010-07-29 14:31:50
523;RT @PauloTAPaiva @itamarfranco Presidente Itamar a internet é seu principal veículo de comunicação com seu eleitores. Vá em frente.;2;0;19829890423;2010-07-29 14:29:03
524;Já está no ar o site oficial da campanha ao senado de Itamar Franco. Acessem: http://www.itamar2010.com.br/ #itamar234;4;0;19827047170;2010-07-29 13:48:52
525;Candidaturas Independentes. Temos q criar espaço para aqueles q não conseguem transpor as barreiras das ultrapassadas estruturas partidárias;7;0;19791875408;2010-07-29 02:45:33
526;Continuamos ou descontinuamos, eis a questão. Continuamos a honestidade e descontinuamos a corrupção. Boa noite a todos!;9;0;19702618986;2010-07-28 01:44:28
527;História do futuro: hj começa minha caminhada no Flickr. Veja em http://bit.ly/csQEEJ;2;0;19690446065;2010-07-27 22:21:22
528;Adicionem meu Perfil Oficial do Orkut http://migre.me/10i1B;14;4;19664090829;2010-07-27 15:13:48
529;Alguns dizem que são senadores desse ou daquele político. Ora, o Senado é do povo. Prefiro ser o senador do povo mineiro, #SenadordoBrasil;15;0;19622257845;2010-07-27 02:32:17
530;Pesquisa Datafolha mostra que estamos no rumo certo, com entusiasmo e energia. http://tinyurl.com/37mc3cn;7;0;19583213172;2010-07-26 15:48:46
531;Brasil precisa de Bolsa Familia com mais saude, educação e oportunidades de trabalho, diz estudo da FAO http://bit.ly/8Yskyo;3;0;19567964946;2010-07-26 11:59:57
532;"""O Brasil hj é um país em q as pessoas pensam no futuro"". Tudo começou com o Plano real http://bit.ly/9WidB5";17;1;19495295159;2010-07-25 13:14:33
533;Venho recebendo cumprimentos pelo meu caráter e meus princípios. Ter ética não é virtude, é obrigação. Ainda mais no serviço público. IF;11;1;19493812362;2010-07-25 12:46:02
534;Bom domingo a todos! Vamos manter essa campanha em alto nível respeitando o povo brasileiro.;3;0;19493739838;2010-07-25 12:44:37
535;@thiagofranco_mg O nosso sobrenome em comum já diz tudo: somos Franco e é isso que importa! Vamos juntos!;1;0;19441881429;2010-07-24 19:24:06
536;O bilhete que Tancredo me deixou quando me elegi para o Senado em 78 me estimula nessa nova caminhada. http://twitpic.com/28ac88;13;0;19439690063;2010-07-24 18:40:26
537;@joaodubc E vamos continuar acreditando, sempre. O apoio de meus conterrâneos, mesmo que em outros rincões, me deixa muito emocionado.;1;0;19437990932;2010-07-24 18:07:53
538;@CarlosaugustoBH Agradeço pelo seu apoio. Espero continuar a merecer o seu respeito e de seus familiares!;0;0;19434300233;2010-07-24 17:04:02
539;@Claudioneinunes Sucesso então para todos nós. A militância do PPS esta tendo um papel fundamental nessas eleições. Conte conosco!;0;0;19432704761;2010-07-24 16:38:17
540;@leomovelflu Saudações Leo. Para iniciarmos essa caminhada, conto com a participação de todos, inclusive de nossos fraternos vizinhos do RJ.;0;0;19432543679;2010-07-24 16:35:41
541;@marcelogfreire Marcelo, é importante fortalecer o Senado para o Brasil avançar.Aécio e eu temos compromisso com Minas e com o Brasil.;0;0;19375855057;2010-07-23 23:14:07
542;@CONFDUARTEPPS Junto com pessoas como você a caminhada será gratificante! Bj. Obrigado!;0;0;19359364201;2010-07-23 18:19:00
543;@florizano_ Mesmo estando em Brasília, conto com você para dar seguimento a essa corrente pela ética e modernidade. Obrigado pelo confiança!;0;0;19359214058;2010-07-23 18:16:10
544;@BenitoSalomao Agradeço ao amigo pelas palavras. Relembrar esse grande lider sempre nos traz muita emoção!;0;0;19359056381;2010-07-23 18:13:18
545;Militância do PPS será fundamental nessas eleições. Vamos caminhar juntos com entusiasmo e energia http://bit.ly/bqEXBF;5;0;19346541532;2010-07-23 15:11:41
546;Já disse tudo o que tinha a dizer sobre os genéricos. Isso é passado. Queremos discutir o futuro e como melhorar o atendimento do SUS.;7;0;19279868925;2010-07-22 19:58:46
547;Confiram o Canal Oficial de Itamar Franco no Youtube com vídeos exclusivos do candidato http://bit.ly/95NZRL;5;0;19279294257;2010-07-22 19:48:30
548;Encontro com lideranças mineiras do PPS, às 17h30 de hoje, na sede do partido. Av. Afonso Pena, 2793. Conto com vocês.;2;0;19274410028;2010-07-22 18:23:12
